,coefficient_name,value,constrain
430,tnc_shared_ASC_auto_sufficient_othdiscr,-4.540610313415527,T
431,joint_walk_ASC_no_auto_othdiscr,-8.114261627197266,T
432,joint_walk_ASC_auto_deficient_othdiscr,-10.402226448059082,T
433,joint_walk_ASC_auto_sufficient_othdiscr,-13.113506317138672,T
434,joint_bike_ASC_no_auto_othdiscr,-11.804403305053711,T
435,joint_bike_ASC_auto_deficient_othdiscr,-14.56605339050293,T
436,joint_bike_ASC_auto_sufficient_othdiscr,-15.398908615112305,T
437,joint_sr3p_ASC_no_auto_othdiscr,9.610421180725098,T
438,joint_sr3p_ASC_auto_deficient_othdiscr,10.055892944335938,T
439,joint_sr3p_ASC_auto_sufficient_othdiscr,9.419365882873535,T
440,joint_walk_transit_ASC_no_auto_othdiscr,-4.9676313400268555,T
441,joint_walk_transit_ASC_auto_deficient_othdiscr,-11.895977973937988,T
442,joint_walk_transit_ASC_auto_sufficient_othdiscr,-26.219411849975586,T
443,joint_drive_transit_ASC_auto_deficient_othdiscr,-14.78216552734375,T
444,joint_drive_transit_ASC_auto_sufficient_othdiscr,-17.450702667236328,T
445,joint_taxi_ASC_no_auto_othdiscr,-13.644366264343262,T
446,joint_taxi_ASC_auto_deficient_othdiscr,-17.834678649902344,T
447,joint_taxi_ASC_auto_sufficient_othdiscr,-20.14280891418457,T
448,joint_tnc_single_ASC_no_auto_othdiscr,-12.85672664642334,T
449,joint_tnc_single_ASC_auto_deficient_othdiscr,-17.548625946044922,T
450,joint_tnc_single_ASC_auto_sufficient_othdiscr,-22.369556427001953,T
451,joint_tnc_shared_ASC_no_auto_othdiscr,-13.826350212097168,T
452,joint_tnc_shared_ASC_auto_deficient_othdiscr,-18.729442596435547,T
453,joint_tnc_shared_ASC_auto_sufficient_othdiscr,-21.431766510009766,T
454,local_bus_ASC_othdiscr,-0.7008916139602661,T
455,walk_light_rail_ASC_othdiscr,17.998458862304688,T
456,drive_light_rail_ASC_othdiscr,-6.22731351852417,T
457,walk_ferry_ASC_othdiscr,0.9401237964630127,T
458,drive_ferry_ASC_othdiscr,0.9401237964630127,T
459,express_bus_ASC_othdiscr,0.9692316055297852,T
460,heavy_rail_ASC_othdiscr,0.7706121206283569,T
461,commuter_rail_ASC_othdiscr,0.7270184755325317,T
462,walk_transit_CBD_ASC_othdiscr,-0.859643280506134,T
463,drive_transit_CBD_ASC_othdiscr,2.703713893890381,T
464,coef_topology_walk_multiplier_shopping,15.0,T
465,coef_topology_bike_multiplier_shopping,20.0,T
466,coef_topology_trn_multiplier_shopping,2.200000047683716,T
467,coef_age16p_sr_multiplier_shopping,-1.3147810697555542,T
468,taxi_ASC_no_auto_shopping,-10.51110553741455,T
469,taxi_ASC_auto_deficient_shopping,-3.4288413524627686,T
470,taxi_ASC_auto_sufficient_shopping,-5.146340370178223,T
471,tnc_single_ASC_no_auto_shopping,-10.50383186340332,T
472,tnc_single_ASC_auto_deficient_shopping,4.365746021270752,T
473,tnc_single_ASC_auto_sufficient_shopping,-3.6503067016601562,T
474,tnc_shared_ASC_no_auto_shopping,-10.745292663574219,T
475,tnc_shared_ASC_auto_deficient_shopping,2.496922731399536,T
476,tnc_shared_ASC_auto_sufficient_shopping,-4.015852451324463,T
477,joint_walk_ASC_no_auto_shopping,-9.72472095489502,T
478,joint_walk_ASC_auto_deficient_shopping,-10.258548736572266,T
479,joint_walk_ASC_auto_sufficient_shopping,-11.101380348205566,T
480,joint_bike_ASC_no_auto_shopping,-10.137213706970215,T
481,joint_bike_ASC_auto_deficient_shopping,-22.12063980102539,T
482,joint_bike_ASC_auto_sufficient_shopping,-16.706201553344727,T
483,joint_sr3p_ASC_no_auto_shopping,-7.046475887298584,T
484,joint_sr3p_ASC_auto_deficient_shopping,-9.80329418182373,T
485,joint_sr3p_ASC_auto_sufficient_shopping,-10.162741661071777,T
486,joint_walk_transit_ASC_no_auto_shopping,0.8413267731666565,T
487,joint_walk_transit_ASC_auto_deficient_shopping,-22.582406997680664,T
488,joint_walk_transit_ASC_auto_sufficient_shopping,-33.1296272277832,T
489,joint_drive_transit_ASC_auto_deficient_shopping,-18.93926429748535,T
490,joint_drive_transit_ASC_auto_sufficient_shopping,-20.275503158569336,T
491,joint_taxi_ASC_no_auto_shopping,-14.498186111450195,T
492,joint_taxi_ASC_auto_deficient_shopping,-20.319772720336914,T
493,joint_taxi_ASC_auto_sufficient_shopping,-21.795438766479492,T
494,joint_tnc_single_ASC_no_auto_shopping,-12.954821586608887,T
495,joint_tnc_single_ASC_auto_deficient_shopping,-17.798635482788086,T
496,joint_tnc_single_ASC_auto_sufficient_shopping,-22.93648338317871,T
497,joint_tnc_shared_ASC_no_auto_shopping,-12.264419555664062,T
498,joint_tnc_shared_ASC_auto_deficient_shopping,-3.602607250213623,T
499,joint_tnc_shared_ASC_auto_sufficient_shopping,-20.67228889465332,T
500,local_bus_ASC_shopping,-2.1647634506225586,T
501,walk_light_rail_ASC_shopping,14.463990211486816,T
502,drive_light_rail_ASC_shopping,12.605520248413086,T
503,walk_ferry_ASC_shopping,0.9401237964630127,T
504,drive_ferry_ASC_shopping,0.9401237964630127,T
505,express_bus_ASC_shopping,0.9692316055297852,T
506,heavy_rail_ASC_shopping,0.7706121206283569,T
507,commuter_rail_ASC_shopping,0.7270184755325317,T
508,walk_transit_CBD_ASC_shopping,-1.360965371131897,T
509,drive_transit_CBD_ASC_shopping,-0.09960401803255081,T
510,coef_topology_walk_multiplier_social,15.0,T
511,coef_topology_bike_multiplier_social,20.0,T
512,coef_topology_trn_multiplier_social,2.200000047683716,T
513,coef_age16p_sr_multiplier_social,-1.872557282447815,T
514,taxi_ASC_no_auto_social,8.228988647460938,T
515,taxi_ASC_auto_deficient_social,-3.5680160522460938,T
516,taxi_ASC_auto_sufficient_social,-7.383983612060547,T
517,tnc_single_ASC_no_auto_social,10.037612915039062,T
518,tnc_single_ASC_auto_deficient_social,-4.228230953216553,T
519,tnc_single_ASC_auto_sufficient_social,-7.981759071350098,T
520,tnc_shared_ASC_no_auto_social,7.6436333656311035,T
521,tnc_shared_ASC_auto_deficient_social,-4.504876613616943,T
522,tnc_shared_ASC_auto_sufficient_social,-7.018787384033203,T
523,joint_walk_ASC_no_auto_social,-2.7046873569488525,T
524,joint_walk_ASC_auto_deficient_social,-9.146688461303711,T
525,joint_walk_ASC_auto_sufficient_social,-11.255291938781738,T
526,joint_bike_ASC_no_auto_social,-6.035447120666504,T
527,joint_bike_ASC_auto_deficient_social,-15.052132606506348,T
528,joint_bike_ASC_auto_sufficient_social,-15.311243057250977,T
529,joint_sr3p_ASC_no_auto_social,-2.3244283199310303,T
530,joint_sr3p_ASC_auto_deficient_social,-2.542010545730591,T
531,joint_sr3p_ASC_auto_sufficient_social,-3.328070878982544,T
532,joint_walk_transit_ASC_no_auto_social,11.330121040344238,T
533,joint_walk_transit_ASC_auto_deficient_social,-12.798848152160645,T
534,joint_walk_transit_ASC_auto_sufficient_social,-28.697479248046875,T
535,joint_drive_transit_ASC_auto_deficient_social,-13.571707725524902,T
536,joint_drive_transit_ASC_auto_sufficient_social,-14.948524475097656,T
537,joint_taxi_ASC_no_auto_social,-6.279274940490723,T
538,joint_taxi_ASC_auto_deficient_social,-18.73625946044922,T
539,joint_taxi_ASC_auto_sufficient_social,-20.30120277404785,T
540,joint_tnc_single_ASC_no_auto_social,-7.454107761383057,T
541,joint_tnc_single_ASC_auto_deficient_social,-18.65644073486328,T
542,joint_tnc_single_ASC_auto_sufficient_social,-22.331308364868164,T
543,joint_tnc_shared_ASC_no_auto_social,-5.240354537963867,T
544,joint_tnc_shared_ASC_auto_deficient_social,-19.72098159790039,T
545,joint_tnc_shared_ASC_auto_sufficient_social,-21.679706573486328,T
546,local_bus_ASC_social,-0.8055537939071655,T
547,walk_light_rail_ASC_social,15.899971961975098,T
548,drive_light_rail_ASC_social,11.015481948852539,T
549,walk_ferry_ASC_social,0.9401237964630127,T
550,drive_ferry_ASC_social,0.9401237964630127,T
551,express_bus_ASC_social,0.9692316055297852,T
552,heavy_rail_ASC_social,0.7706121206283569,T
553,commuter_rail_ASC_social,0.7270184755325317,T
554,walk_transit_CBD_ASC_social,-0.56634920835495,T
555,drive_transit_CBD_ASC_social,2.5331404209136963,T
556,coef_topology_walk_multiplier_eatout,15.0,T
557,coef_topology_bike_multiplier_eatout,20.0,T
558,coef_topology_trn_multiplier_eatout,2.200000047683716,T
559,coef_age16p_sr_multiplier_eatout,-2.281952142715454,T
560,taxi_ASC_no_auto_eatout,3.936829090118408,T
561,taxi_ASC_auto_deficient_eatout,-8.441827774047852,T
562,taxi_ASC_auto_sufficient_eatout,-6.329872131347656,T
563,tnc_single_ASC_no_auto_eatout,8.504711151123047,T
564,tnc_single_ASC_auto_deficient_eatout,-7.26395845413208,T
565,tnc_single_ASC_auto_sufficient_eatout,-5.931589603424072,T
566,tnc_shared_ASC_no_auto_eatout,6.790811538696289,T
567,tnc_shared_ASC_auto_deficient_eatout,-8.877306938171387,T
568,tnc_shared_ASC_auto_sufficient_eatout,-6.22609281539917,T
569,joint_walk_ASC_no_auto_eatout,-5.108667850494385,T
570,joint_walk_ASC_auto_deficient_eatout,-10.308222770690918,T
571,joint_walk_ASC_auto_sufficient_eatout,-14.053685188293457,T
572,joint_bike_ASC_no_auto_eatout,-8.492568016052246,T
573,joint_bike_ASC_auto_deficient_eatout,-16.068214416503906,T
574,joint_bike_ASC_auto_sufficient_eatout,-16.577224731445312,T
575,joint_sr3p_ASC_no_auto_eatout,9.711024284362793,T
576,joint_sr3p_ASC_auto_deficient_eatout,8.659412384033203,T
577,joint_sr3p_ASC_auto_sufficient_eatout,9.393917083740234,T
578,joint_walk_transit_ASC_no_auto_eatout,-4.555801868438721,T
579,joint_walk_transit_ASC_auto_deficient_eatout,-10.023107528686523,T
580,joint_walk_transit_ASC_auto_sufficient_eatout,-35.27510070800781,T
581,joint_drive_transit_ASC_auto_deficient_eatout,-12.09464168548584,T
582,joint_drive_transit_ASC_auto_sufficient_eatout,-15.683233261108398,T
583,joint_taxi_ASC_no_auto_eatout,-5.819462776184082,T
584,joint_taxi_ASC_auto_deficient_eatout,-19.157485961914062,T
585,joint_taxi_ASC_auto_sufficient_eatout,-21.44475746154785,T
586,joint_tnc_single_ASC_no_auto_eatout,-6.317037582397461,T
587,joint_tnc_single_ASC_auto_deficient_eatout,-19.161935806274414,T
588,joint_tnc_single_ASC_auto_sufficient_eatout,-23.506916046142578,T
589,joint_tnc_shared_ASC_no_auto_eatout,-8.100900650024414,T
590,joint_tnc_shared_ASC_auto_deficient_eatout,-20.617204666137695,T
591,joint_tnc_shared_ASC_auto_sufficient_eatout,-22.768802642822266,T
592,local_bus_ASC_eatout,-0.5079171657562256,T
593,walk_light_rail_ASC_eatout,16.268552780151367,T
594,drive_light_rail_ASC_eatout,11.076496124267578,T
595,walk_ferry_ASC_eatout,0.9401237964630127,T
596,drive_ferry_ASC_eatout,0.9401237964630127,T
597,express_bus_ASC_eatout,0.9692316055297852,T
598,heavy_rail_ASC_eatout,0.7706121206283569,T
599,commuter_rail_ASC_eatout,0.7270184755325317,T
600,walk_transit_CBD_ASC_eatout,-1.4428693056106567,T
601,drive_transit_CBD_ASC_eatout,0.12246149778366089,T
602,coef_topology_walk_multiplier_escort,15.0,T
603,coef_topology_bike_multiplier_escort,20.0,T
604,coef_topology_trn_multiplier_escort,2.200000047683716,T
605,coef_age16p_sr_multiplier_escort,-2.5443615913391113,T
606,taxi_ASC_no_auto_escort,5.507091522216797,T
607,taxi_ASC_auto_deficient_escort,3.189985513687134,T
608,taxi_ASC_auto_sufficient_escort,-0.2828625440597534,T
609,tnc_single_ASC_no_auto_escort,-1.3367291688919067,T
610,tnc_single_ASC_auto_deficient_escort,5.194310665130615,T
611,tnc_single_ASC_auto_sufficient_escort,-0.7016575336456299,T
612,tnc_shared_ASC_no_auto_escort,2.357264518737793,T
613,tnc_shared_ASC_auto_deficient_escort,8.627279281616211,T
614,tnc_shared_ASC_auto_sufficient_escort,-2.786938190460205,T
615,joint_walk_ASC_no_auto_escort,-0.1872173696756363,T
616,joint_walk_ASC_auto_deficient_escort,-1.5960673093795776,T
617,joint_walk_ASC_auto_sufficient_escort,-3.079925298690796,T
618,joint_bike_ASC_no_auto_escort,-2.867159843444824,T
619,joint_bike_ASC_auto_deficient_escort,-6.076415061950684,T
620,joint_bike_ASC_auto_sufficient_escort,-6.376065731048584,T
621,joint_sr3p_ASC_no_auto_escort,0.5630670785903931,T
622,joint_sr3p_ASC_auto_deficient_escort,-1.8841692209243774,T
623,joint_sr3p_ASC_auto_sufficient_escort,-2.23482608795166,T
624,joint_walk_transit_ASC_no_auto_escort,0.5070602297782898,T
625,joint_walk_transit_ASC_auto_deficient_escort,-4.512853622436523,T
626,joint_walk_transit_ASC_auto_sufficient_escort,-19.798755645751953,T
627,joint_drive_transit_ASC_auto_deficient_escort,-5.462310791015625,T
628,joint_drive_transit_ASC_auto_sufficient_escort,-6.114416599273682,T
629,joint_taxi_ASC_no_auto_escort,-4.57919979095459,T
630,joint_taxi_ASC_auto_deficient_escort,-9.815699577331543,T
631,joint_taxi_ASC_auto_sufficient_escort,-11.70989990234375,T
632,joint_tnc_single_ASC_no_auto_escort,-4.491700172424316,T
633,joint_tnc_single_ASC_auto_deficient_escort,-9.896100044250488,T
634,joint_tnc_single_ASC_auto_sufficient_escort,-14.015899658203125,T
635,joint_tnc_shared_ASC_no_auto_escort,-4.30019998550415,T
636,joint_tnc_shared_ASC_auto_deficient_escort,-11.15719985961914,T
637,joint_tnc_shared_ASC_auto_sufficient_escort,-13.204999923706055,T
638,local_bus_ASC_escort,2.292158842086792,T
639,walk_light_rail_ASC_escort,18.94538688659668,T
640,drive_light_rail_ASC_escort,11.28067684173584,T
641,walk_ferry_ASC_escort,0.9401237964630127,T
642,drive_ferry_ASC_escort,0.9401237964630127,T
643,express_bus_ASC_escort,0.9692316055297852,T
644,heavy_rail_ASC_escort,0.7706121206283569,T
645,commuter_rail_ASC_escort,0.7270184755325317,T
646,walk_transit_CBD_ASC_escort,9.235533714294434,T
647,drive_transit_CBD_ASC_escort,11.318942070007324,T
648,discount_transit,0,T
